metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
_record_1,manuscript_12199,,,"Cambridge, University Library, MS Ii.5.44",manuscript-composite,,MS-II-00005-00044,,,,,,Diktyon 12199,"Description (2019) draws on and J. Wiesner's record in A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858), pp. 495-496P. Moraux, .Aristoteles Graecus (Berlin-New York: Walter De Gruyter, 1976), pp. 104-107","A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858), pp. 495-496; P. Moraux, Aristoteles Graecus (Berlin-New York: Walter De Gruyter, 1976), pp. 104-107",2019-12-03,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12200,,,"Cambridge, University Library, MS Ii.6.41",manuscript,,MS-II-00006-00041,,,,,,Diktyon 12200,"A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, p. 539-540.",,2019-12-11,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12201,,,"Cambridge, University Library, MS Kk.5.6",manuscript-composite,,MS-KK-00005-00006,,,,,, Diktyon 12201,"Description (2020) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3: Gg-Kk, Cambridge University Press, Cambridge, 1858, p. 676.",,2020-12-22,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12202,,,"Cambridge, University Library, MS Kk.5.7",manuscript,,MS-KK-00005-00007,,,,,, Diktyon 12202,"Description (2020) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3: Gg-Kk (Cambridge: Cambridge University Press, 1858), p. 677.",,2020-12-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12203,,,"Cambridge, University Library, MS Kk.5.8",manuscript,,MS-KK-00005-00008,,,,,, Diktyon 12203,"Description (2021) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3: Gg-Kk, Cambridge University Press, Cambridge, 1858, pp. 677-678.",,2021-01-15,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12204,,,"Cambridge, University Library, MS Kk.5.9",manuscript,,MS-KK-00005-00009,,,,,, Diktyon 12204,"Description (2020) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3: Gg-Kk (Cambridge: Cambridge University Press, 1858), pp. 678-679.",,2020-12-23,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_6,manuscript_12205,,,"Cambridge, University Library, MS Kk.5.11",manuscript,,MS-KK-00005-00011,,,,,,Diktyon 12205,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, pp. 680-685, and P. E. Easterling, Two Greek MSS. of Spanish provenance in Bishop Moore's collection, in: Transactions of the Cambridge Bibliographical Society 3, 1961, pp. 257-262.",,2019-08-22,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_6,manuscript_12206,,,"Cambridge, University Library, MS Kk.5.12",manuscript,,MS-KK-00005-00012,,,,,,Diktyon 12206,,,2022-03-17,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12207,,,"Cambridge, University Library, MS Kk.5.19",manuscript,,MS-KK-00005-00019,,,,,,12207,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, p. 690-691 and unpublished description by Clément Malgonne (2015)",,2019-11-04,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12208,,,"Cambridge, University Library, MS Kk.5.25",manuscript-composite,,MS-KK-00005-00025,,,,,,Diktyon 12208,,,2022-03-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12209,,,"Cambridge, University Library, MS Kk.5.26",manuscript-composite,,MS-KK-00005-00026,,,,,, Diktyon 12209,"Description (2019) draws partly on: A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, pp. 694-696; T.J. Mathiesen, Ancient Greek music theory: a catalogue raisonné of manuscripts, München 1988, no. 123.",,2019-11-08,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_8,manuscript_12210,,,"Cambridge, University Library, MS Kk.5.27",manuscript,,MS-KK-00005-00027,,,,,,Diktyon 12210,"Description (2019) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3: Gg-Kk, Cambridge University Press, Cambridge, 1858, pp. 696-697.",,2019-11-28,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12211,,,"Cambridge, University Library, MS Kk.5.28",manuscript-composite,,MS-KK-00005-00028,,,,,,Diktyon 12211,"Description (2019) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3: Gg-Kk, Cambridge University Press, Cambridge, 1858, p. 697.",,2019-08-01,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12212,,,"Cambridge, University Library, MS Kk.5.31",manuscript-composite,,MS-KK-00005-00031,,,,,,Diktyon 12212,"Description (2019) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, pp. 700-701.",,2019-07-19,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_12213,,,"Cambridge, University Library, MS Kk.5.35",manuscript,,MS-KK-00005-00035,,,,,,Diktyon 12213,"Description (2019) draws on and on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858, p. 706M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries (Cultural Foundation of the National Bank of Greece, 2009), p. 186-187.","A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858, p. 706; M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries (Cultural Foundation of the National Bank of Greece, 2009), p. 186-187",2019-11-05,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12214,,,"Cambridge, University Library, MS Kk.5.37",manuscript-composite,,MS-KK-00005-00037,,,,,,Diktyon 12214,,,2022-03-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_10,manuscript_12215,,,"Cambridge, University Library, MS Kk.6.4",manuscript,,MS-KK-00006-00004,,,,,,Diktyon 12215,,,2021-08-12,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12216,,,"Cambridge, University Library, MS Kk.6.23",manuscript,,MS-KK-00006-00023,,,,,,Diktyon 12216,"Description (2019) draws on and on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858, pp. 721-722M.P. Kalatzi, .Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries (Cultural Foundation of the National Bank of Greece, 2009), p. 187-189","A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858, pp. 721-722; M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries (Cultural Foundation of the National Bank of Greece, 2009), p. 187-189",2019-10-11,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12217,,,"Cambridge, University Library, MS Kk.6.27",manuscript,,MS-KK-00006-00027,,,,,,"
                                Diktyon 12217","Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, p. 724-725.",,2020-02-28,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_2,manuscript_12218,,,"Cambridge, University Library, MS Kk.6.29",manuscript,,MS-KK-00006-00029,,,,,,Diktyon 12218,,,2022-02-07,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12219,,,"Cambridge, University Library, MS Kk.6.34",manuscript,,MS-KK-00006-00034,,,,,,"
                                Diktyon 12219","Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3, Cambridge University Press, Cambridge, 1858, p. 729.",,2020-03-02,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12220,,,"Cambridge, University Library, MS Ll.2.13",manuscript,,MS-LL-00002-00013,,,,,,Diktyon 12220,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 27 and on M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries, Cultural Foundation of the National Bank of Greece, 2009, p. 189-190.","M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries, Cultural Foundation of the National Bank of Greece, 2009, p. 189-190",2019-10-11,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12221,,,"Cambridge, University Library, MS Ll.4.12",manuscript,,MS-LL-00004-00012,,,,,,Diktyon 12221,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 61-66, and unpublished notes by P. Easterling.",,2020-03-06,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_2,manuscript_12224,,,"Cambridge, University Library, MS Ll.5.4",manuscript,,MS-LL-00005-00004,,,,,,Diktyon 12224,,,2022-08-22,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_12225,,,"Cambridge, University Library, MS Mm.1.11",manuscript,,MS-MM-00001-00011,,,,,,Diktyon 12225,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 105-106.",,2019-05-20,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12226,,,"Cambridge, University Library, MS Mm.1.17",manuscript-composite,,MS-MM-00001-00017,,,,,, Diktyon 12226,"Description (2020) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge (Cambridge: Cambridge University Press, 1861), vol. 4, pp. 109-110.",,2020-09-04,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_6,manuscript_12227,,,"Cambridge, University Library, MS Mm.6.9",manuscript,,MS-MM-00006-00009,,,,,,Diktyon 12227,,,2022-02-07,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12230,,,"Cambridge, University Library, MS Nn.1.21",manuscript,,MS-NN-00001-00021,,,,,,Diktyon 12230,,,2022-03-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12231,,,"Cambridge, University Library, MS Nn.1.23",manuscript,,MS-NN-00001-00023,,,,,,Diktyon 12231,"Description (2020) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 461-465.",,2020-11-10,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12232,,,"Cambridge, University Library, MS Nn.1.24",manuscript,,MS-NN-00001-00024,,,,,,Diktyon 12232,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 465-466.",,2019-10-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12237,,,"Cambridge, University Library, MS Nn.2.34",manuscript,,MS-NN-00002-00034,,,,,,Diktyon 12237,"Description (2019) draws on .A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4 (Cambridge: Cambridge University Press, 1861), p. 467-468","A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4 (Cambridge: Cambridge University Press, 1861), p. 467-468",2019-07-10,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_12238,,,"Cambridge, University Library, MS Nn.2.36",manuscript,,MS-NN-00002-00036,,,,,,Diktyon 12238,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 1, (Cambridge, 1856), pp. 468-469 and unpublished notes by Patricia E. Easterling.",,2022-03-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12239,,,"Cambridge, University Library, MS Nn.2.39",manuscript,,MS-NN-00002-00039,,,,,,Diktyon 12239,"Description (2019) draws on . A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858, p. 706","A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1858, p. 706",2019-11-05,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_6,manuscript_12240,,,"Cambridge, University Library, MS Nn.2.41",manuscript,,MS-NN-00002-00041,,,,,,Diktyon 12240,,,2022-03-18,,False,,,False,,,,,,,,
_record_6,manuscript_12241,,,"Cambridge, University Library, MS Nn.3.3",manuscript,,MS-NN-00003-00003,,,,,,"
                                Diktyon 12241","Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 474.",,2020-03-03,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12242,,,"Cambridge, University Library, MS Nn.3.8",manuscript,,MS-NN-00003-00008,,,,,, Diktyon 12242,"Description (2019) draws partly on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 478.",,2019-09-04,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_2,manuscript_12243,,,"Cambridge, University Library, MS Nn.3.13",manuscript,,MS-NN-00003-00013,,,,,,Diktyon 12243,"Description (2019) draws on .A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4 (Cambridge: Cambridge University Press, 1861), pp. 481-482","A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4 (Cambridge: Cambridge University Press, 1861), pp. 481-482",2019-05-24,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12244,,,"Cambridge, University Library, MS Nn.3.14",manuscript-composite,,MS-NN-00003-00014,,,,,, Diktyon 12244,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, pp. 482-484.",,2019-08-13,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12245,,,"Cambridge, University Library, MS Nn.3.15",manuscript-composite,,MS-NN-00003-00015,,,,,,12245,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 484-486.",,2019-11-26,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12246,,,"Cambridge, University Library, MS Nn.3.16",manuscript-composite,,MS-NN-00003-00016,,,,,,"
                                Diktyon 12246","Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 486-487.",,2019-09-25,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12247,,,"Cambridge, University Library, MS Nn.3.17",manuscript-composite,,MS-NN-00003-00017,,,,,,"
                                Diktyon 12247","Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 487-489.",,2019-08-13,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12248,,,"Cambridge, University Library, MS Nn.3.18",manuscript,,MS-NN-00003-00018,,,,,,12248,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 489-490.",,2019-11-25,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12250,,,"Cambridge, University Library, MS Nn.4.2",manuscript,,MS-NN-00004-00002,,,,,,Diktyon 12250,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 492 and on M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries, Cultural Foundation of the National Bank of Greece, 2009, pp. 190-191.","M.P. Kalatzi, Hermonymos: a study in scribal, literary and teaching activities in the fifteenth and early sixteenth centuries, Cultural Foundation of the National Bank of Greece, 2009, pp. 190-191",2019-10-11,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12252,,,"Cambridge, University Library, MS Nn.4.8",manuscript-composite,,MS-NN-00004-00008,,,,,,Diktyon 12252,"Description (2020) draws on N. Tchernetska, Cambridge University Library Nn.4.8, a Greek palimpsest described and deciphered, in ""Transactions of the Cambridge Bibliographical Society"" vol. 12, no. 3 (2002), p. 313-321.",,2020-10-09,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12254,,,"Cambridge, University Library, MS Nn.4.42b",manuscript,,MS-NN-00004-00042-B,,,,,,Diktyon 12254,"Description (2019) draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge, vol. 4, Cambridge University Press, Cambridge, 1861, p. 500.",,2019-09-16,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12273,,,"Cambridge, University Library, MS Or. 1700.2.3.1",manuscript,,MS-OR-01700-BOX-00002-00003-00001,,,,,,Diktyon 12273,,,2021-01-12,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_12274,,,"Cambridge, University Library, MS Or. 929",manuscript,,MS-OR-00929,,,,,,Diktyon 12274,,,2022-03-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12276,,,"Cambridge, University Library, MS Or. 1699.Π.X",manuscript,,MS-OR-01699-Π-X,,,,,,Diktyon 12276,,,2022-02-20,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_12283,,,"Cambridge, Westminster College, MS WGL9/6",manuscript,,MS-WESTMINSTER-WGL-00009-00006,,,,,,Diktyon 12283,,,2020-10-30,Visitors to Westminster College who wish to consult Archives and Special Collections material are asked to apply to the Archivist in advance of their visit. For information see: Westminster College: Archives and Special Collections.,False,,,False,,,,,,,,
_record_5,manuscript_72951,,,"Cambridge, Corpus Christi College, MS 633",manuscript,,MS-CCCC-00633,,,,,,Diktyon 72951,,,2021-05-21,,False,,,False,,,,,,,,
_record_8,manuscript_73427.1,,,"Cambridge, University Library, MS Add. 10062",manuscript,,MS-ADD-10062-OVERTEXT,,,,,,Diktyon 73427,,,2019-12-20,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_76360,,,"Cambridge, University Library, MS Add. 3166",manuscript,,MS-ADD-03166,,,,,,Diktyon 76360,"This description draws on Jayne Ringrose, .Summary catalogue of the additional medieval manuscripts in Cambridge University Library acquired before 1940 (Woodbridge 2009), pp. 75-76","Jayne Ringrose, Summary catalogue of the additional medieval manuscripts in Cambridge University Library acquired before 1940 (Woodbridge 2009), pp. 75-76",2022-02-17,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_2,manuscript_76361,,,"Cambridge, University Library, MS Add. 7872",manuscript-composite,,MS-ADD-07872,,,,,,Diktyon 76361,"Description (2020) draws on N. Tchernetska, A Homeric Fragment: Cambridge University Library Add. 7872, in Hyperboreus 7 (2001), p. 72-75.",,2020-10-07,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_76562,,,"Cambridge, Christ's College, MS Rouse 358",manuscript,,MS-CHRISTS-COLLEGE-ROUSE-00358,,,,,,"
                                Diktyon 76562",,,2020-02-28,,False,,,False,,,,,,,,
_record_4,manuscript_76563,,,"Cambridge, Christ's College, MS Rouse 359",manuscript,,MS-CHRISTS-COLLEGE-ROUSE-00359,,,,,,"
                                Diktyon 76563",,,2020-02-28,,False,,,False,,,,,,,,
_record_5,manuscript_76564,,,"Cambridge, Christ's College, MS 29.2.3",manuscript,,MS-CHRISTS-00029-00002-00003,,,,,, Diktyon 76564,,,2020-01-07,,False,,,False,,,,,,,,
